Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	40	-45	120	45	30.009617389371424	-36.08833616229306	90.84611718501056
0	-90	40	-45	120	90	27.48246931689121	-33.71138793751197	98.08520214420945
0	-90	40	-45	160	-90	27.003994170205235	-45.263998880494306	105.58667630703033
0	-90	40	-45	160	-45	32.03306377153702	-53.29635955485746	108.9981469653753
0	-90	40	-45	160	0	39.1551860737555	-54.6879792991363	113.19481535470497
0	-90	40	-45	160	45	42.52760114454674	-51.62251870905072	120.25039016199092
0	-90	40	-45	160	90	39.65368779818823	-49.622844314268136	128.14291512573334
0	-90	40	-45	200	-90	39.01980957024931	-61.667700774913435	136.57118880486863
0	-90	40	-45	200	-45	43.88779695230811	-70.08183653953085	140.59132627372858
0	-90	40	-45	200	0	50.83320201993129	-71.70408708026496	145.12935807501188
0	-90	40	-45	200	45	54.06232464062978	-68.79777806311097	152.42410627371916
0	-90	40	-45	200	90	51.1202702660044	-66.9511285090362	160.59939755197874
0	-90	40	0	0	-90	43.472918325640634	-53.598582153648394	136.56906129379453
0	-90	40	0	0	-45	37.31657137374769	-42.88239979722973	117.16321179297636
0	-90	40	0	0	0	32.367953481538834	-34.29973372978586	101.51873327659229
0	-90	40	0	0	45	28.394085429038547	-27.433501360749315	88.92538408686309
0	-90	40	0	0	90	25.205133629146346	-21.943340725796347	78.80068474028644
0	-90	40	0	40	-90	20.941185900973693	-18.69261934940803	71.38711466179124
0	-90	40	0	40	-45	18.529875806335326	-15.96112017228215	64.92447114032866
0	-90	40	0	40	0	17.1210380908032	-12.766403056403067	59.66440099762325
0	-90	40	0	40	45	15.48203651091626	-9.245832563680837	55.748479968438026
0	-90	40	0	40	90	13.098070695069296	-6.395645675269511	52.95988869395425
0	-90	40	0	80	-90	13.813617900458826	-8.979535218362006	58.48888142094892
0	-90	40	0	80	-45	18.046802887451616	-10.816798304785072	60.82145293823381
0	-90	40	0	80	0	23.060831161870222	-10.460463308410528	63.6281163785758
0	-90	40	0	80	45	26.802736080253258	-5.88757470424082	67.42733934038442
0	-90	40	0	80	90	25.47797862270552	-1.1347095836996264	71.19393881034397
0	-90	40	0	120	-90	28.435936592892077	-6.463543597330608	79.60826845463944
0	-90	40	0	120	-45	35.89294213707939	-10.393927311223557	83.03558730295954
0	-90	40	0	120	0	44.580936815351336	-8.320276299978334	84.7918543758756
0	-90	40	0	120	45	49.63230065940223	-1.53152188274119	88.3255399501404
0	-90	40	0	120	90	48.39962727303243	4.279675345692341	94.31959285026488
0	-90	40	0	160	-90	51.67316249356378	-2.1658707193355804	105.62541758517989
0	-90	40	0	160	-45	58.7737595068064	-6.980966171494907	110.53429730464421
0	-90	40	0	160	0	66.8472892165559	-5.489955701824996	112.87969823204885
0	-90	40	0	160	45	71.10613237714784	0.9165926449105948	116.83595898213673
0	-90	40	0	160	90	69.7044656682501	6.277960041320972	123.61607383895365
0	-90	40	0	200	-90	73.10336978309802	-0.4980563001207958	136.08357065363032
0	-90	40	0	200	-45	80.2046860489261	-5.680189631771291	141.75328962163718
0	-90	40	0	200	0	88.17653014278665	-4.478695324628631	144.48735647340317
0	-90	40	0	200	45	92.33899816416303	1.7157398452382155	148.71413489711966
0	-90	40	0	200	90	90.94403859425333	6.928129935708971	155.8125751748457
0	-90	40	45	0	-90	74.3521456022668	7.876537023158559	133.2854697039657
0	-90	40	45	0	-45	60.88153484285705	8.625126203539374	114.91501226820911
0	-90	40	45	0	0	50.00543338669163	9.212303559385997	99.97661433457668
0	-90	40	45	0	45	41.255361455833494	9.671338825712665	87.86264544797555
0	-90	40	45	0	90	34.2315303881018	10.02975866327315	78.06328857597101
0	-90	40	45	40	-90	27.658723758560626	8.226154042628337	71.28558919901471
0	-90	40	45	40	-45	23.35458799326886	6.777399190989348	65.26959249600688
0	-90	40	45	40	0	20.364752451036114	6.573575095416815	60.01594162246982
0	-90	40	45	40	45	17.400721830064306	7.395606091222114	55.7769134693693
0	-90	40	45	40	90	13.935374116834051	8.118405160039094	52.66841307487869
0	-90	40	45	80	-90	12.156659772074102	7.4372882883380615	59.399125400882276
0	-90	40	45	80	-45	14.603156905378071	6.800349288784645	63.21665266952985
0	-90	40	45	80	0	17.913127867877034	8.408079894559362	67.06892516705399
0	-90	40	45	80	45	19.806628845619034	14.365076351167193	69.88750098588508
