Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	40	-90	80	-90	-3.203506850662779	-6.373350294788647	60.827113286233605
0	-90	40	-90	80	-45	-2.8116793230395265	-9.27893081095392	64.31720995722918
0	-90	40	-90	80	0	-1.4892266346801537	-9.805062444111643	67.49859797790032
0	-90	40	-90	80	45	-1.4364362638644086	-8.759665540111383	71.11787595669
0	-90	40	-90	80	90	-3.504880343613465	-7.554265373236305	73.43130459222911
0	-90	40	-90	120	-90	-6.885836292001977	-13.785314128147952	81.80965486461467
0	-90	40	-90	120	-45	-6.5247507827371845	-18.577929580612405	88.36662920682325
0	-90	40	-90	120	0	-4.798515027588037	-19.84446166581484	94.37919579060642
0	-90	40	-90	120	45	-4.951847009827582	-18.37434905133542	100.0230440920737
0	-90	40	-90	120	90	-8.089743916108658	-17.005296970552344	104.2132579386572
0	-90	40	-90	160	-90	-11.53064846406485	-23.297946277300415	113.93884145103502
0	-90	40	-90	160	-45	-11.226470338136089	-28.16841687957723	121.74105376848473
0	-90	40	-90	160	0	-9.542581821835808	-29.484271378009186	128.74760414324226
0	-90	40	-90	160	45	-9.728152686056525	-27.985369092971602	134.97977523862082
0	-90	40	-90	160	90	-12.904817847665912	-26.649586248816156	139.78089193577156
0	-90	40	-90	200	-90	-16.36953559191113	-32.99413139690027	150.06098488708648
0	-90	40	-90	200	-45	-16.087022724142425	-37.905824867800916	158.32416179733823
0	-90	40	-90	200	0	-14.422411767809932	-39.25162711945575	165.68333078313353
0	-90	40	-90	200	45	-14.621128708895712	-37.771987018021015	172.1828252944744
0	-90	40	-90	200	90	-17.809689948317168	-36.45311552854022	177.2079878044301
0	-90	40	-45	0	-90	-13.715288845900496	-30.34558597929066	149.91811132244015
0	-90	40	-45	0	-45	-10.438473042913763	-25.453622925521493	128.0389175959503
0	-90	40	-45	0	0	-7.818430170886353	-21.537258965164913	110.50504085003459
0	-90	40	-45	0	45	-5.724442383621252	-18.402872341289722	96.45834499663636
0	-90	40	-45	0	90	-4.05114066668806	-15.894765939148982	85.20843954757086
0	-90	40	-45	40	-90	-3.3417711756605932	-13.834549745160992	76.25303849221159
0	-90	40	-45	40	-45	-2.2006605219842394	-12.15443480982566	69.05719967417546
0	-90	40	-45	40	0	-1.0086018249822313	-10.313510505469209	63.369961596413255
0	-90	40	-45	40	45	-0.3331354152880712	-8.347105653147104	58.910303670769125
0	-90	40	-45	40	90	-0.3648781067171065	-6.749886954350859	55.3718960532492
0	-90	40	-45	80	-90	-0.07023569302944943	-9.569598509362514	60.02394055951704
0	-90	40	-45	80	-45	2.245000208603078	-11.69769012644588	63.455528607287306
0	-90	40	-45	80	0	5.125357463869352	-11.587044383484741	66.42446928224963
0	-90	40	-45	80	45	6.588036067206244	-10.017219979274625	69.92494615974829
0	-90	40	-45	80	90	5.599580937785307	-8.469235991113315	72.65108884109969
0	-90	40	-45	120	-90	5.816385924369324	-14.30368430588854	81.48446528797106
0	-90	40	-45	120	-45	8.95112355013551	-18.718999716251226	87.75991519377462
0	-90	40	-45	120	0	12.95163688968379	-19.626520597039413	93.13115167980007
0	-90	40	-45	120	45	14.792270664511777	-17.884948454013347	98.5384600303013
0	-90	40	-45	120	90	13.256498388025097	-16.403640070428175	103.34291549330815
0	-90	40	-45	160	-90	13.122507034593603	-22.53723514638751	113.63724126478138
0	-90	40	-45	160	-45	15.956654773962814	-27.17556120965264	121.09758702061896
0	-90	40	-45	160	0	19.717557360309673	-28.249251101986765	127.4031421370015
0	-90	40	-45	160	45	21.322542947727296	-26.595673792306844	133.4307754030774
0	-90	40	-45	160	90	19.63376649951462	-25.2380778555837	138.87507535734096
0	-90	40	-45	200	-90	19.381505174990597	-31.48645278618074	149.7393744935721
0	-90	40	-45	200	-45	22.125155740213714	-36.22151359256863	157.6589068861241
0	-90	40	-45	200	0	25.812087422855733	-37.369797280926505	164.3135399951865
0	-90	40	-45	200	45	27.359480403081772	-35.772485742990014	170.61368868007213
0	-90	40	-45	200	90	25.627457684229164	-34.45934252963243	176.29111497797305
0	-90	40	0	0	-90	21.692445625092784	-27.571880440971267	149.1832360689933
0	-90	40	0	0	-45	18.539605914208266	-22.057791016105462	127.44986257749923
0	-90	40	0	0	0	16.01439467269426	-17.64547817831766	110.03301472797645
0	-90	40	0	0	45	13.992343685147134	-14.115720672148674	96.0802737107014
0	-90	40	0	0	90	12.373450053016429	-11.292311075558802	84.9057812204338
0	-90	40	0	40	-90	10.144632846372868	-9.573902246113201	76.14947272951609
0	-90	40	0	40	-45	8.91816972885575	-8.163259757971662	69.00320201492917
0	-90	40	0	40	0	8.212661583664792	-6.530307802143449	63.26103552498279
0	-90	40	0	40	45	7.373334507383814	-4.725227784842667	58.74154016917702
0	-90	40	0	40	90	6.135429053185239	-3.257823071942865	55.21474567505217
0	-90	40	0	80	-90	6.425298526250782	-4.535729742048076	60.32244600748973
0	-90	40	0	80	-45	8.688651668102011	-5.45965923842444	63.868662986595524
0	-90	40	0	80	0	11.499996381664046	-4.363155488007281	66.52362672650513
0	-90	40	0	80	45	12.95779559245555	-1.81794383968571	69.54483899185611
0	-90	40	0	80	90	11.969695450227553	0.4447744966220477	72.0700054076676
0	-90	40	0	120	-90	13.61316200483664	-2.4340520068557447	81.61350653959835
0	-90	40	0	120	-45	17.810258824182867	-4.60290477222947	88.2270128114021
0	-90	40	0	120	0	22.59489369075208	-3.677975150636713	93.16538726728271
0	-90	40	0	120	45	25.07334101224996	-0.302057322198352	97.72548459384095
0	-90	40	0	120	90	24.127583641048872	2.541977580440471	102.22124650585658
0	-90	40	0	160	-90	25.623443091181244	-0.758743386447656	113.54161476535978
0	-90	40	0	160	-45	29.632009698630647	-3.260631481383209	121.41908344786546
0	-90	40	0	160	0	34.235658319802475	-2.5949301430172094	127.25854002368439
0	-90	40	0	160	45	36.53054224169207	0.5844989232595452	132.48440318034278
0	-90	40	0	160	90	35.495166473552395	3.2567467947246995	137.64600392875724
0	-90	40	0	200	-90	36.930979831416195	-0.17954591449623392	149.58279362101953
0	-90	40	0	200	-45	40.89117852054533	-2.800821464029811	157.9408338276432
0	-90	40	0	200	0	45.451548937476595	-2.231825338773416	164.130915028799
0	-90	40	0	200	45	47.71260303275157	0.8732631188216899	169.63017429581012
0	-90	40	0	200	90	46.65660282562994	3.490072587478629	175.03033610144533
0	-90	40	45	0	-90	37.90011704966066	3.9711944175251306	148.33052076269678
0	-90	40	45	0	-45	30.86843593941206	4.3548234558895755	126.86910317909405
0	-90	40	45	0	0	25.230318599407845	4.660278032441134	109.63407336943841
0	-90	40	45	0	45	20.71373852375377	4.90332909396017	95.80353440887004
0	-90	40	45	0	90	17.097598869945898	5.096702791472049	84.71175960154402
0	-90	40	45	40	-90	13.613971321056733	4.15012151553009	76.1213266163484
0	-90	40	45	40	-45	11.37767734259867	3.4107676428782554	69.09131527474291
0	-90	40	45	40	0	9.85585567272745	3.3165046678854972	63.352180642318444
0	-90	40	45	40	45	8.35572689508033	3.742229398281973	58.74978716799126
0	-90	40	45	40	90	6.586284156428523	4.11010332005877	55.13937022660048
0	-90	40	45	80	-90	5.546385068244459	3.661823118306331	60.55791535844536
0	-90	40	45	80	-45	6.7723356988074785	3.3604231159115865	64.48581060136667
0	-90	40	45	80	0	8.742851485088632	4.921246831304742	67.19998468512325
0	-90	40	45	80	45	9.432745011891523	7.961188505670407	69.9299382752227
0	-90	40	45	80	90	7.815559087015515	10.55947645025332	71.93788580763182
0	-90	40	45	120	-90	7.639562546490868	10.470146977475185	81.84547576301179
0	-90	40	45	120	-45	10.479825755295346	10.457191740755826	89.1363056551234
0	-90	40	45	120	0	14.18005873321015	13.041279977687626	94.29398347805844
0	-90	40	45	120	45	15.667348101566018	17.746529242774564	98.22729754127201
0	-90	40	45	120	90	13.855133335405073	21.70632432727043	101.81289171024419
0	-90	40	45	160	-90	13.684449675826924	21.340465601546047	113.67135353986662
0	-90	40	45	160	-45	16.49268178883785	21.049598064186974	122.34555969789507
