Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	0	-45	160	90	13.47629515368477	3.949937374038222	148.01423380039682
0	-90	0	-45	200	-90	15.984918813535131	-0.029306121651615946	163.03175582601
0	-90	0	-45	200	-45	18.414567876164405	-3.0875712252813416	174.07988342977717
0	-90	0	-45	200	0	18.12474388561309	-2.4710841573234936	179.24990245406752
0	-90	0	-45	200	45	16.192007000872234	1.0720668257235277	183.5774650150922
0	-90	0	-45	200	90	11.16553669499034	4.067169611864053	187.25250186632778
0	-90	0	0	0	-90	-0.9999999991824559	-1.7622456177486894e-10	0.7782112724172549
0	-90	0	0	0	-45	-0.9999999993459647	-1.4097964941989514e-10	0.8225690179338039
0	-90	0	0	0	0	-0.9999999994767719	-1.1278371953591612e-10	0.858055214347043
0	-90	0	0	0	45	-0.9999999995814176	-9.02269756287329e-11	0.8864441714776343
0	-90	0	0	0	90	-0.9999999996651342	-7.218158050298632e-11	0.9091553371821074
0	-90	0	0	40	-90	6.839248594311249	-1.0160347723533223	13.779259140746127
0	-90	0	0	40	-45	9.729453979946978	-1.822678995865077	22.44643746358461
0	-90	0	0	40	0	9.214866750554965	-2.0162598008789505	26.447485894426595
0	-90	0	0	40	45	8.20104196968335	-0.8701075764762629	29.675725064519824
0	-90	0	0	40	90	5.9791803061255395	0.3392911903464273	32.144308087182
0	-90	0	0	80	-90	11.717060137103749	-1.4229554487704665	46.16283592491773
0	-90	0	0	80	-45	15.668521938558685	-3.5565483171009324	56.81518555918795
0	-90	0	0	80	0	16.474016883793833	-3.48747476442362	61.893806247142905
0	-90	0	0	80	45	15.399422126832	-0.06983921373515667	66.06135768766767
0	-90	0	0	80	90	10.874072840666994	3.08075074932795	69.41858647018886
0	-90	0	0	120	-90	15.227757970266328	-0.7609235180731164	83.64392872506743
0	-90	0	0	120	-45	18.712849794763404	-3.7763852852141926	94.72993513633703
0	-90	0	0	120	0	19.026693470531498	-3.114912607365966	100.13993741267791
0	-90	0	0	120	45	17.387422882151828	0.5223675306608833	104.64527621720173
0	-90	0	0	120	90	12.43208519434446	3.633741323913786	108.37135594666294
0	-90	0	0	160	-90	16.97122422528215	-0.2802317109518788	122.63964311316774
0	-90	0	0	160	-45	20.408442955481686	-3.3011565660898157	133.93348522964928
0	-90	0	0	160	0	20.522172725294446	-2.65474344859013	139.4932795532126
0	-90	0	0	160	45	18.643715494034662	0.9215696730401657	144.13452822165897
0	-90	0	0	160	90	13.476279574563295	3.9499383480447925	148.01423893471892
0	-90	0	0	200	-90	15.984906523004117	-0.029304712650452647	163.03175934212382
0	-90	0	0	200	-45	18.414558044201527	-3.0875700955301473	174.07988623439942
0	-90	0	0	200	0	18.124736074444478	-2.4710834695142103	179.24990476057906
0	-90	0	0	200	45	16.192000782480658	1.0720671959301393	183.57746673738745
0	-90	0	0	200	90	11.165532136516552	4.067169995530954	187.2525030222671
0	-90	0	45	0	-90	-0.999999999181986	-1.7613269358220643e-10	0.778210938049031
0	-90	0	45	0	-45	-0.9999999993455889	-1.4090615486576515e-10	0.8225687504392247
0	-90	0	45	0	0	-0.9999999994764712	-1.1272492389261212e-10	0.8580550003513797
0	-90	0	45	0	45	-0.999999999581177	-9.017993911408969e-11	0.8864440002811037
0	-90	0	45	0	90	-0.9999999996649417	-7.214395129127174e-11	0.9091552002248829
0	-90	0	45	40	-90	6.839248551669899	-1.0160347714537914	13.779259067428619
0	-90	0	45	40	-45	9.729453899892572	-1.822678989645795	22.446437436602373
0	-90	0	45	40	0	9.214866646238837	-2.016259794265428	26.447485895473395
0	-90	0	45	40	45	8.201041855332917	-0.8701075682507644	29.675725077298214
0	-90	0	45	40	90	5.979180191287403	0.33929120058486384	32.144308099121886
0	-90	0	45	80	-90	11.717060044455295	-1.4229554352086786	46.16283594562815
0	-90	0	45	80	-45	15.668521844195629	-3.5565482993530413	56.81518559613349
0	-90	0	45	80	0	16.4740167706615	-3.487474758202241	61.89380628826815
0	-90	0	45	80	45	15.399422023419953	-0.06983919445388231	66.06135772525298
0	-90	0	45	80	90	10.874072752747619	3.0807507634906286	69.41858649413366
0	-90	0	45	120	-90	15.227758045130518	-0.7609236068856	83.64392872946506
0	-90	0	45	120	-45	18.712849872927553	-3.7763853522098145	94.72993513805957
0	-90	0	45	120	0	19.026693567907458	-3.114912677222826	100.13993741230868
0	-90	0	45	120	45	17.387422923245744	0.5223674661280815	104.64527621976178
0	-90	0	45	120	90	12.432085165712255	3.633741267475268	108.37135595512468
0	-90	0	45	160	-90	16.97122410976803	-0.2802316256799422	122.63964312387476
0	-90	0	45	160	-45	20.408442583574036	-3.3011565042867	133.93348526712418
0	-90	0	45	160	0	20.52217248019489	-2.6547436491027794	139.4932795864164
0	-90	0	45	160	45	18.643715312072896	0.9215696170852108	144.13452825823228
0	-90	0	45	160	90	13.476279532149192	3.9499383330682467	148.01423895622352
0	-90	0	45	200	-90	15.984906794206726	-0.029304950831448462	163.03175934042815
0	-90	0	45	200	-45	18.414558339495855	-3.087570216941125	174.0798862191677
0	-90	0	45	200	0	18.12473611329821	-2.471083640512959	179.2499047424728
0	-90	0	45	200	45	16.19200081737221	1.072067160174837	183.57746672822995
0	-90	0	45	200	90	11.165532046047534	4.0671699239178345	187.25250302187112
0	-90	0	90	0	-90	-0.9999999991821364	-1.7620800096263104e-10	0.7782109376352089
0	-90	0	90	0	-45	-0.9999999993457093	-1.4096640077010484e-10	0.8225687501081671
0	-90	0	90	0	0	-0.9999999994765675	-1.1277312061608387e-10	0.8580550000865337
0	-90	0	90	0	45	-0.9999999995812541	-9.02184964928671e-11	0.8864440000692269
0	-90	0	90	0	90	-0.9999999996650033	-7.217479719429368e-11	0.9091552000553814
0	-90	0	90	40	-90	6.8392485516232435	-1.0160347716168092	13.779259066774742
0	-90	0	90	40	-45	9.729453900134203	-1.8226789897508777	22.44643743568509
0	-90	0	90	40	0	9.214866646911386	-2.01625979453849	26.447485894753925
0	-90	0	90	40	45	8.20104185592473	-0.8701075686541664	29.675725076714258
0	-90	0	90	40	90	5.979180191476241	0.33929120025220016	32.14430809870524
0	-90	0	90	80	-90	11.717060037899683	-1.4229554281005707	46.162835949423496
0	-90	0	90	80	-45	15.668521835318877	-3.556548292297978	56.815185601270585
0	-90	0	90	80	0	16.474016778469313	-3.487474751329753	61.893806293434395
0	-90	0	90	80	45	15.399422031361587	-0.06983920198168692	66.06135772777431
0	-90	0	90	80	90	10.874072754027537	3.080750757690839	69.41858649710203
0	-90	0	90	120	-90	15.227757746422025	-0.7609234783850853	83.64392878092457
0	-90	0	90	120	-45	18.712849524388844	-3.7763852449350104	94.72993520466916
0	-90	0	90	120	0	19.026693258094184	-3.1149126998293353	100.13993747609759
0	-90	0	90	120	45	17.387422670066332	0.5223674190180989	104.6452762749402
0	-90	0	90	120	90	12.432085006674505	3.6337412251474883	108.3713559902663
0	-90	0	90	160	-90	16.971224194731608	-0.2802318966439974	122.63964313262461
0	-90	0	90	160	-45	20.40844283609799	-3.301156705866729	133.93348525248732
0	-90	0	90	160	0	20.52217270502272	-2.6547436983428168	139.49327957244435
0	-90	0	90	160	45	18.643715506420154	0.9215694640176166	144.13452824368835
0	-90	0	90	160	90	13.476279948916238	3.949938191855058	148.01423894110428
0	-90	0	90	200	-90	15.984906446869122	-0.02930571585586561	163.03175940019776
0	-90	0	90	200	-45	18.41455747862023	-3.087570981211354	174.07988628522244
0	-90	0	90	200	0	18.124735483114748	-2.471084185165288	179.24990481870552
0	-90	0	90	200	45	16.192000415686408	1.0720667630323373	183.57746680470223
0	-90	0	90	200	90	11.165531420772481	4.067169570947202	187.2525030955627
0	-90	40	-90	0	-90	8.027287578226302	1.838909791044542	158.23799547037214
0	-90	40	-90	0	-45	5.505285208389624	0.04442504021922833	134.86019770409658
0	-90	40	-90	0	0	3.4851682724254887	-1.3924494926644047	116.04938672013245
0	-90	40	-90	0	45	1.8700656228085635	-2.539406758412028	100.93018166951487
0	-90	40	-90	0	90	0.5800330212449942	-3.453557753289531	88.78914018802925
0	-90	40	-90	40	-90	-0.3970768609238019	-4.077092809628573	79.06251648956318
0	-90	40	-90	40	-45	-0.51884189614548	-4.5482585052011055	71.31147127398211
0	-90	40	-90	40	0	-0.2953025498128089	-4.354707585894751	65.20758537367368
0	-90	40	-90	40	45	-0.4368625712992723	-3.6257095485396307	60.38909737052951
0	-90	40	-90	40	90	-1.2106182644097099	-3.0090797948196877	56.50487572931892
0	-90	40	-90	80	-90	-3.635294680066797	-7.3124835179975545	60.64818472836954
0	-90	40	-90	80	-45	-3.1594587557536027	-10.640407577081959	64.01554102316541
0	-90	40	-90	80	0	-1.6247825790095505	-11.249332198760523	67.22243408557759
0	-90	40	-90	80	45	-1.5490064079639982	-10.15788908370669	71.1440400183176
0	-90	40	-90	80	90	-3.915232095341021	-8.788157101722945	73.57195904919942
0	-90	40	-90	120	-90	-7.780424850278957	-15.90097307081257	81.5654949290853
0	-90	40	-90	120	-45	-7.34199153612096	-21.35059071442859	87.78120848213173
0	-90	40	-90	120	0	-5.35674978697783	-22.79379597561423	93.76343169433181
0	-90	40	-90	120	45	-5.549468323493033	-21.15683682529346	99.63666157863312
0	-90	40	-90	120	90	-9.159141900033557	-19.607606493781752	103.91651210185466
0	-90	40	-90	160	-90	-13.088594821429028	-26.781387351399847	113.19819019430525
0	-90	40	-90	160	-45	-12.714967840869653	-32.32234537760078	120.6584483196145
0	-90	40	-90	160	0	-10.776849052030036	-33.81953489782862	127.63490281649372
0	-90	40	-90	160	45	-11.005219635231649	-32.124697231553434	134.0378731705328
0	-90	40	-90	160	90	-14.662165093048527	-30.61110171218597	138.91618832669127
0	-90	40	-90	200	-90	-18.618734200552932	-37.85203858192206	148.7646581299688
0	-90	40	-90	200	-45	-18.270636082179234	-43.44620195680718	156.70052910194485
0	-90	40	-90	200	0	-16.355871880520272	-44.98112289201598	164.0355672473836
0	-90	40	-90	200	45	-16.599494175062446	-43.309251884921586	170.70566028142827
0	-90	40	-90	200	90	-20.2706768148727	-41.8162671261421	175.81073563513098
0	-90	40	-45	0	-90	-15.574126286538878	-34.812637251471116	148.79349065514768
0	-90	40	-45	0	-45	-11.814908311551868	-29.20073782016571	127.1176465772339
0	-90	40	-45	0	0	-8.809633545072515	-24.706966077699803	109.73671035511664
0	-90	40	-45	0	45	-6.40849010409284	-21.109970601252932	95.80603667799856
0	-90	40	-45	0	90	-4.490425687594099	-18.23146099548629	84.64486867444604
0	-90	40	-45	40	-90	-3.6786765112866493	-15.869929783833411	75.77410390317331
0	-90	40	-45	40	-45	-2.3711070977733777	-13.941693503462256	68.63635300295137
0	-90	40	-45	40	0	-1.0049429320835919	-11.830749588173811	63.01771278005451
0	-90	40	-45	40	45	-0.23063526287030855	-9.578419334112958	58.641435885969955
0	-90	40	-45	40	90	-0.26708081319533716	-7.749389078196312	55.17897731973436
0	-90	40	-45	80	-90	0.06646578117325935	-10.981988445739352	59.73345392508739
0	-90	40	-45	80	-45	2.716060292521455	-13.408600122422374	62.995339843687916
0	-90	40	-45	80	0	6.019022132898833	-13.274143162249606	65.89970581194547
0	-90	40	-45	80	45	7.74708015827243	-11.567779570042363	69.64767126113193
0	-90	40	-45	80	90	6.639158480518128	-9.818813130649184	72.59899337611239
0	-90	40	-45	120	-90	6.8714436191216395	-16.489858314870617	81.17770180598228
0	-90	40	-45	120	-45	10.43260238664271	-21.49557256515002	87.01531181956446
0	-90	40	-45	120	0	15.000782633309331	-22.497959476443775	92.15073884586712
0	-90	40	-45	120	45	17.136657099464344	-20.531460091730946	97.70785917614488
0	-90	40	-45	120	90	15.4022738071199	-18.876461866847	102.78831869552072
0	-90	40	-45	160	-90	15.24062045194155	-25.896116509194517	112.81111174748436
0	-90	40	-45	160	-45	18.455524551325546	-31.155819611142185	119.82014048818931
0	-90	40	-45	160	0	22.74785137986484	-32.34273149033455	125.87426297941829
0	-90	40	-45	160	45	24.59799470239378	-30.458567229627313	132.0076434316906
0	-90	40	-45	160	90	22.68744297408413	-28.94733576855054	137.72906432120038
0	-90	40	-45	200	-90	22.391853685989417	-36.106284107813174	148.34283422093338
0	-90	40	-45	200	-45	25.50527146809418	-41.484251386343956	155.82630010150208
0	-90	40	-45	200	0	29.713679836279443	-42.76122179739427	162.2351667521449
0	-90	40	-45	200	45	31.498894180228984	-40.94399583661628	168.64325989327176
0	-90	40	-45	200	90	29.54080091071034	-39.48566428492468	174.60456882996183
0	-90	40	0	0	-90	25.030578618260208	-31.59526935465083	147.8267720749611
0	-90	40	0	0	-45	21.415076563566835	-25.27667831837519	126.34262975380477
0	-90	40	0	0	0	18.51821546799451	-20.220197009774203	109.11554080930593
0	-90	40	0	0	45	16.19787385919004	-16.17513549128298	95.30841538544459
0	-90	40	0	0	90	14.339704009664388	-12.939680578632924	84.24645049520345
0	-90	40	0	40	-90	11.789892461697034	-10.97621274249341	75.63738182890278
0	-90	40	0	40	-45	10.38249119381173	-9.360389877763504	68.56472692002937
0	-90	40	0	40	0	9.571397805764647	-7.487855890476634	62.87374583197066
0	-90	40	0	40	45	8.608870793502792	-5.4186181824349084	58.41888127522826
0	-90	40	0	40	90	7.191555915587727	-3.7372052428282787	54.971929306572534
0	-90	40	0	80	-90	7.533057673079559	-5.207813333139015	60.12674769259603
0	-90	40	0	80	-45	10.116151217135322	-6.2691965157296385	63.53970559315554
0	-90	40	0	80	0	13.324226402109328	-5.008382501409537	66.03048202539185
0	-90	40	0	80	45	15.05244211997897	-2.13186987596122	69.16471224375806
0	-90	40	0	80	90	13.951553680641792	0.46701858914118466	71.85046311824236
0	-90	40	0	120	-90	15.837778811576243	-2.831274435703467	81.36274232160638
0	-90	40	0	120	-45	20.603346840173934	-5.314617011553299	87.64119483779248
0	-90	40	0	120	0	26.03631035448192	-4.245086639370195	92.20598774028106
0	-90	40	0	120	45	28.880331417258247	-0.3688300970094005	96.65291795303033
0	-90	40	0	120	90	27.832830359877324	2.8996871413534224	101.3271521326548
0	-90	40	0	160	-90	29.58327623326192	-0.8883708732334883	112.6938048504328
0	-90	40	0	160	-45	34.133314847264145	-3.7574715762187285	120.24851119492519
0	-90	40	0	160	0	39.34774722661428	-2.98552856711102	125.68834259782965
0	-90	40	0	160	45	41.95940189932869	0.6687942967435787	130.76759980169172
0	-90	40	0	160	90	40.81134165568239	3.7380554438529474	136.11701987842716
0	-90	40	0	200	-90	42.50084895405952	-0.20638400866387485	148.13838396888025
0	-90	40	0	200	-45	47.00057393463785	-3.217238340162204	156.19781163462918
0	-90	40	0	200	0	52.16710324272749	-2.560415350544797	161.99531671431464
0	-90	40	0	200	45	54.74129677941422	1.0063084529395474	167.35071239980033
0	-90	40	0	200	90	53.57320632055938	4.01146558256183	172.9471795583782
0	-90	40	45	0	-90	43.565079373777294	4.562827776191801	146.70414316664971
0	-90	40	45	0	-45	35.51866100863239	5.001991452670632	125.57767920525654
0	-90	40	45	0	0	29.06217520499606	5.351122007199873	108.59022082879278
0	-90	40	45	0	45	23.887726954104394	5.628431048037212	94.94431418517517
0	-90	40	45	0	90	19.743781808273873	5.848654264716727	83.99149467685277
0	-90	40	45	40	-90	15.764228958098368	4.766334612028276	75.60060782104918
0	-90	40	45	40	-45	13.20398839486958	3.9183293311623713	68.68089833076496
0	-90	40	45	40	0	11.457807276727689	3.808906659954497	62.993710677228954
0	-90	40	45	40	45	9.73547631336363	4.296270067680361	58.4296264194919
0	-90	40	45	40	90	7.705959973958002	4.718186456362463	54.872731719618734
0	-90	40	45	80	-90	6.529316600432989	4.21640193408378	60.43673912055773
0	-90	40	45	80	-45	7.937945882207617	3.867716600340009	64.35247288917475
0	-90	40	45	80	0	10.189875239261234	5.647589703151548	66.92097109595187
0	-90	40	45	80	45	11.014319984622714	9.119347600342731	69.6833364752446
0	-90	40	45	80	90	9.163525119028996	12.110189060759842	71.69045865854952
0	-90	40	45	120	-90	8.967920846128477	12.026556986460905	81.68291519806749
0	-90	40	45	120	-45	12.215758525434424	12.001496227097244	88.84860411480278
0	-90	40	45	120	0	16.435253205825163	14.939497965458317	93.69807436639624
0	-90	40	45	120	45	18.12309153892619	20.31347313583167	97.32508341852493
0	-90	40	45	120	90	16.03843049649279	24.85963747104563	100.80245712402123
0	-90	40	45	160	-90	15.875110609340595	24.486761482557483	112.87602930904694
0	-90	40	45	160	-45	19.09396345825281	24.144555423143082	121.47590674818572
0	-90	40	45	160	0	23.247440689039145	26.772022482943477	127.20380431030107
0	-90	40	45	160	45	24.8524575817631	31.890889987177232	131.45571499378218
0	-90	40	45	160	90	22.739047246265315	36.2610349710979	135.57922623955304
0	-90	40	45	200	-90	22.56654647944209	35.7928529538237	148.32374865294048
0	-90	40	45	200	-45	25.777109487278302	35.34948665158459	157.446646957954
0	-90	40	45	200	0	29.92424678027756	37.87715070263046	163.53115530856968
0	-90	40	45	200	45	31.523442077752833	42.91773749726029	168.04535907450617
0	-90	40	45	200	90	29.409534345599088	47.23722835826686	172.404071159207
0	-90	40	90	0	-90	22.68841123838824	39.3377776751515	146.4787938141614
0	-90	40	90	0	-45	17.26769188902709	32.94865039894265	125.53757159907113
0	-90	40	90	0	0	12.912100112114224	27.80230215970083	108.65062271520002
0	-90	40	90	0	45	9.420240159438698	23.667850238944652	95.05304817322036
0	-90	40	90	0	90	6.624555032268539	20.351842108304282	84.1176757728884
0	-90	40	90	40	-90	4.4591162110131926	16.427782798980125	75.69815629827801
0	-90	40	90	40	-45	3.3763022666188496	13.3040646410516	68.8747245752713
0	-90	40	90	40	0	2.825165693814732	11.363883295624026	63.26385674692556
0	-90	40	90	40	45	2.0587232830353535	10.37721917152733	58.66307581834311
0	-90	40	90	40	90	0.7851344866641328	9.613578574412276	54.97439218172641
0	-90	40	90	80	-90	-2.0418727958220813	8.256695916136648	60.373192239849615
0	-90	40	90	80	-45	-1.9020772261482999	7.276607205546201	64.66679671571251
0	-90	40	90	80	0	-0.6168702440095435	8.562935474802117	67.73107160329302
0	-90	40	90	80	45	-0.7405003233227573	11.622164881000643	70.72908308340025
0	-90	40	90	80	90	-3.2562455437007247	14.225174455793102	72.28169606575948
0	-90	40	90	120	-90	-7.298311861133987	13.953601850942803	81.84914204521935
0	-90	40	90	120	-45	-7.0330811173334205	13.880118210717335	89.50469548627446
0	-90	40	90	120	0	-5.125821603198814	16.84213696375828	95.2231459412607
0	-90	40	90	120	45	-5.281253982002551	22.176225882418333	99.09739591451323
0	-90	40	90	120	90	-8.842330280472293	26.552309332236433	101.72849634478477
0	-90	40	90	160	-90	-12.944507194759257	26.179258780013253	113.18544679450875
0	-90	40	90	160	-45	-12.706868381425043	25.964513178900663	122.33716222618487
0	-90	40	90	160	0	-10.780454308974369	28.754955721562126	128.98266450603944
0	-90	40	90	160	45	-10.898704369597079	33.92572948269522	133.42033649495897
0	-90	40	90	160	90	-14.456257970684256	38.193254605386734	136.62975288486132
0	-90	40	90	200	-90	-18.580945486059477	37.77789248833837	148.72239790044424
0	-90	40	90	200	-45	-18.362662562685237	37.517084575003786	158.38619447283503
0	-90	40	90	200	0	-16.43393467576475	40.25202619767227	165.38383769478037
0	-90	40	90	200	45	-16.543091339749456	45.37675555070232	170.06756366550215
0	-90	40	90	200	90	-20.098432916824464	49.61635651669043	173.4916244112054
0	-90	80	-90	0	-90	-17.565268310720686	37.85137293656291	156.67166462326514
0	-90	80	-90	0	-45	-15.438035631724341	28.192160422625555	142.4839276410822
0	-90	80	-90	0	0	-13.687644718858017	20.364967184369796	130.64766098166925
0	-90	80	-90	0	45	-12.264466031729894	14.069924023137666	120.86015676059051
0	-90	80	-90	0	90	-11.115518107325709	9.028744371206184	112.82314794422838
0	-90	80	-90	40	-90	-11.121490404058239	3.1139505652618036	106.1852222943299
0	-90	80	-90	40	-45	-8.664366705657264	-1.473288997236101	100.87737685904287
0	-90	80	-90	40	0	-5.527541972332369	-2.976981009160739	96.78486417046096
0	-90	80	-90	40	45	-4.210074015191482	-2.0359957857074793	93.63215394216193
0	-90	80	-90	40	90	-5.60100730426605	-1.1690488804056094	90.99974089371354
0	-90	80	-90	80	-90	-6.128495693527054	-3.8300249490490246	88.59572008292616
0	-90	80	-90	80	-45	-4.610167531001609	-5.868016844222638	86.78842772935968
0	-90	80	-90	80	0	-2.4528179967411616	-5.817036311128567	85.64821026054776
0	-90	80	-90	80	45	-1.6616360911162469	-4.078871200492326	84.92488320973833
0	-90	80	-90	80	90	-2.9826920660351197	-2.5804469423874394	84.24097160166085
0	-90	80	-90	120	-90	-5.642255684634121	-8.153810875220111	90.48200014726208
0	-90	80	-90	120	-45	-5.35307066479308	-12.490315687551707	95.53940881428485
0	-90	80	-90	120	0	-3.982485898130914	-13.931143535541786	100.21081631244145
0	-90	80	-90	120	45	-4.082029216731137	-13.669079206152285	105.47272566576513
0	-90	80	-90	120	90	-6.565181821075574	-12.859686354682532	108.85902211120657
0	-90	80	-90	160	-90	-10.730737274555384	-20.820743194418714	116.88726657261165
0	-90	80	-90	160	-45	-10.532867321072015	-26.944178922912833	123.29795943830834
0	-90	80	-90	160	0	-8.784241803766173	-29.015610543513755	129.71230362809538
0	-90	80	-90	160	45	-9.20915742114655	-27.97546620621215	136.081057612706
0	-90	80	-90	160	90	-12.985144622740217	-26.859548465478404	140.63189402046032
0	-90	80	-90	200	-90	-17.244752557525896	-34.771905158663834	149.4500045803715
0	-90	80	-90	200	-45	-17.139830558934968	-40.912768041201616	156.68666362292083
0	-90	80	-90	200	0	-15.458931170966906	-42.9736287332274	163.7562095471108
0	-90	80	-90	200	45	-15.926532625553413	-41.79532662587694	170.37717654583815
0	-90	80	-90	200	90	-19.76363606409872	-40.67269928024358	175.31339570812867
0	-90	80	-45	0	-90	-14.753943175730672	-34.78198792941684	156.85536610132837
0	-90	80	-45	0	-45	-10.70597060937294	-29.979189722077905	141.76474626499927
0	-90	80	-45	0	0	-7.457977581812084	-26.09695204712392	129.49325641276585
0	-90	80	-45	0	45	-4.860872081770582	-22.973471376688813	119.55335876713734
0	-90	80	-45	0	90	-2.787509908353084	-20.466977543470303	111.52538887573553
0	-90	80	-45	40	-90	-2.4878397524879334	-20.323009707039045	104.73099907670067
0	-90	80	-45	40	-45	0.21406750525789153	-20.075634283434603	99.21231359336285
0	-90	80	-45	40	0	3.5390077204117265	-17.76411978550835	95.16638706974676
0	-90	80	-45	40	45	4.997192768287039	-13.827971233522499	92.3898253948642
0	-90	80	-45	40	90	3.7341613716214246	-10.56920001933969	90.3248825214017
0	-90	80	-45	80	-90	2.5460110489888343	-11.29201073449177	88.15412216758371
0	-90	80	-45	80	-45	3.527819294015152	-11.769216806748116	86.17130431233889
0	-90	80	-45	80	0	5.262388407637422	-10.472298426158025	84.82676426071059
0	-90	80	-45	80	45	5.728427788430842	-7.767103104720975	84.16928798945412
0	-90	80	-45	80	90	4.169358168947117	-5.505123037476256	83.84087902091211
0	-90	80	-45	120	-90	4.293939789547125	-10.31719248042302	90.40260965449025
0	-90	80	-45	120	-45	6.748717199961259	-13.989404903305472	95.06628919089644
0	-90	80	-45	120	0	9.922362412595415	-14.857685768418099	99.09306233548726
0	-90	80	-45	120	45	11.687885319641866	-14.103560992305143	104.02675632483758
0	-90	80	-45	120	90	10.564289219065177	-13.044764694893894	107.97780672198509
0	-90	80	-45	160	-90	10.972153611784478	-20.6755452702051	116.69033124653288
0	-90	80	-45	160	-45	14.642832967985589	-26.400563291781445	122.54664548433661
